id,image_path,packet_json,answer_json
corr_eb41f602bbf50a24,images/corr_eb41f602bbf50a24.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c06"",""r00_c07"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c07""],""area_bins"":{""fair"":6,""poor"":6,""severe"":7},""fair_cells"":[""r01_c03"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r04_c00"",""r04_c01""],""poor_cells"":[""r00_c07"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07""],""row_condition_profile"":[4,4,4,4,4,0,0,0],""severe_cells"":[""r00_c06"",""r00_c07"",""r01_c06"",""r01_c07"",""r02_c06"",""r02_c07"",""r03_c06"",""r03_c07"",""r04_c07""]}"
corr_eb5e2b4dd9f104ac,images/corr_eb5e2b4dd9f104ac.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c04"",""r00_c06"",""r01_c04"",""r01_c05"",""r01_c06"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":9,""poor"":7,""severe"":0},""fair_cells"":[""r00_c04"",""r00_c06"",""r01_c04"",""r01_c05"",""r01_c06"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c06"",""r06_c07""],""poor_cells"":[""r01_c05"",""r01_c06"",""r02_c04"",""r02_c05"",""r02_c06"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c06"",""r04_c07"",""r05_c07"",""r06_c07""],""row_condition_profile"":[1,4,4,4,4,4,4,0],""severe_cells"":[]}"
corr_eb7fbd39bebd9e8d,images/corr_eb7fbd39bebd9e8d.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r03_c03"",""r03_c04"",""r03_c05""],""area_bins"":{""fair"":5,""poor"":0,""severe"":0},""fair_cells"":[""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r03_c03"",""r03_c04"",""r03_c05""],""poor_cells"":[],""row_condition_profile"":[0,0,1,1,0,0,0,0],""severe_cells"":[]}"
corr_eb9364896b7c83d7,images/corr_eb9364896b7c83d7.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r03_c00"",""r03_c01"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c05"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05""],""area_bins"":{""fair"":8,""poor"":0,""severe"":0},""fair_cells"":[""r03_c00"",""r03_c01"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c05"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05""],""poor_cells"":[],""row_condition_profile"":[0,0,0,1,1,1,1,0],""severe_cells"":[]}"
corr_ebb125b45757db1a,images/corr_ebb125b45757db1a.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c04"",""r00_c05"",""r01_c00"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r04_c00"",""r04_c03"",""r04_c04"",""r04_c05"",""r05_c00"",""r05_c01"",""r05_c03"",""r05_c05"",""r06_c01"",""r06_c02"",""r06_c05""],""area_bins"":{""fair"":7,""poor"":2,""severe"":0},""fair_cells"":[""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r04_c00"",""r04_c03"",""r04_c04"",""r04_c05"",""r05_c00"",""r05_c01"",""r05_c03"",""r05_c05"",""r06_c01"",""r06_c02"",""r06_c05""],""poor_cells"":[""r00_c04"",""r00_c05"",""r01_c00"",""r04_c00""],""row_condition_profile"":[2,2,1,1,4,1,1,0],""severe_cells"":[]}"
corr_ec2983da898a51e5,images/corr_ec2983da898a51e5.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c07""],""area_bins"":{""fair"":9,""poor"":1,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c07""],""poor_cells"":[""r00_c07""],""row_condition_profile"":[4,1,1,1,0,0,0,0],""severe_cells"":[]}"
corr_ec50507a172d98f8,images/corr_ec50507a172d98f8.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c06"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r05_c01"",""r05_c02"",""r05_c03"",""r06_c00"",""r06_c01"",""r06_c02""],""area_bins"":{""fair"":9,""poor"":0,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c06"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r05_c01"",""r05_c02"",""r05_c03"",""r06_c00"",""r06_c01"",""r06_c02""],""poor_cells"":[],""row_condition_profile"":[1,1,1,1,1,1,1,0],""severe_cells"":[]}"
corr_ec9caea1ff0dfe78,images/corr_ec9caea1ff0dfe78.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c01"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":3,""poor"":9,""severe"":7},""fair_cells"":[""r00_c01"",""r01_c01""],""poor_cells"":[""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c06"",""r06_c07""],""row_condition_profile"":[1,4,2,2,4,4,4,0],""severe_cells"":[""r04_c01"",""r04_c02"",""r04_c03"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03""]}"
corr_ecc03aeadb685648,images/corr_ecc03aeadb685648.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01""],""area_bins"":{""fair"":8,""poor"":0,""severe"":0},""fair_cells"":[""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01""],""poor_cells"":[],""row_condition_profile"":[1,1,1,1,0,0,0,0],""severe_cells"":[]}"
corr_ecee87429600b4ce,images/corr_ecee87429600b4ce.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c05"",""r04_c06"",""r04_c07""],""area_bins"":{""fair"":9,""poor"":0,""severe"":0},""fair_cells"":[""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c05"",""r04_c06"",""r04_c07""],""poor_cells"":[],""row_condition_profile"":[1,1,1,1,1,0,0,0],""severe_cells"":[]}"
corr_ed12e964a533caa0,images/corr_ed12e964a533caa0.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c02"",""r05_c03"",""r05_c06"",""r05_c07"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06""],""area_bins"":{""fair"":9,""poor"":7,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c04"",""r00_c05"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c02"",""r05_c03"",""r05_c06"",""r05_c07"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06""],""poor_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c05"",""r02_c06"",""r02_c07""],""row_condition_profile"":[4,4,4,1,1,1,1,0],""severe_cells"":[]}"
corr_ed2888dd190cf03b,images/corr_ed2888dd190cf03b.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03""],""area_bins"":{""fair"":1,""poor"":9,""severe"":0},""fair_cells"":[""r00_c07""],""poor_cells"":[""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03""],""row_condition_profile"":[4,2,2,2,2,2,2,0],""severe_cells"":[]}"
corr_ed5f8701d3344955,images/corr_ed5f8701d3344955.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r01_c00"",""r02_c00"",""r03_c00"",""r04_c00"",""r05_c00"",""r05_c01""],""area_bins"":{""fair"":0,""poor"":4,""severe"":0},""fair_cells"":[],""poor_cells"":[""r00_c00"",""r01_c00"",""r02_c00"",""r03_c00"",""r04_c00"",""r05_c00"",""r05_c01""],""row_condition_profile"":[2,2,2,2,2,2,0,0],""severe_cells"":[]}"
corr_eddcbe6eff878f23,images/corr_eddcbe6eff878f23.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":9,""poor"":9,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c04"",""r00_c05"",""r00_c06"",""r01_c00"",""r01_c04"",""r01_c05"",""r01_c06"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c05"",""r06_c06"",""r06_c07""],""poor_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05""],""row_condition_profile"":[4,4,4,4,4,4,4,0],""severe_cells"":[]}"
corr_edff632be1a7bce2,images/corr_edff632be1a7bce2.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":9,""poor"":7,""severe"":0},""fair_cells"":[""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c02"",""r06_c03""],""poor_cells"":[""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""row_condition_profile"":[1,1,1,1,1,4,4,0],""severe_cells"":[]}"
corr_ee7c697fc0bf7404,images/corr_ee7c697fc0bf7404.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":9,""poor"":4,""severe"":2},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""poor_cells"":[""r03_c05"",""r04_c05"",""r05_c05"",""r06_c04"",""r06_c05"",""r06_c06""],""row_condition_profile"":[1,1,1,4,4,4,4,0],""severe_cells"":[""r05_c05"",""r06_c05""]}"
corr_ee8058293bc139bd,images/corr_ee8058293bc139bd.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r01_c01"",""r01_c02"",""r02_c04"",""r02_c05"",""r02_c06"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c06"",""r05_c06"",""r05_c07"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":6,""poor"":0,""severe"":0},""fair_cells"":[""r01_c01"",""r01_c02"",""r02_c04"",""r02_c05"",""r02_c06"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c06"",""r05_c06"",""r05_c07"",""r06_c06"",""r06_c07""],""poor_cells"":[],""row_condition_profile"":[0,1,1,1,1,1,1,0],""severe_cells"":[]}"
corr_ee9d99a20c57c1a4,images/corr_ee9d99a20c57c1a4.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c00"",""r04_c01""],""area_bins"":{""fair"":4,""poor"":0,""severe"":9},""fair_cells"":[""r00_c01"",""r00_c02"",""r00_c03"",""r01_c01"",""r01_c02"",""r01_c03""],""poor_cells"":[],""row_condition_profile"":[4,4,3,3,3,0,0,0],""severe_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c00"",""r04_c01""]}"
corr_eea013a6f1c1d3f7,images/corr_eea013a6f1c1d3f7.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r05_c00"",""r05_c01""],""area_bins"":{""fair"":8,""poor"":8,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r03_c01""],""poor_cells"":[""r00_c01"",""r01_c01"",""r02_c00"",""r02_c02"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r05_c00"",""r05_c01""],""row_condition_profile"":[4,4,4,4,2,2,0,0],""severe_cells"":[]}"
corr_eef31b40b6ff4259,images/corr_eef31b40b6ff4259.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c04"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07""],""area_bins"":{""fair"":5,""poor"":0,""severe"":0},""fair_cells"":[""r00_c04"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07""],""poor_cells"":[],""row_condition_profile"":[1,1,0,0,0,0,0,0],""severe_cells"":[]}"
corr_ef50078870214f64,images/corr_ef50078870214f64.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r01_c04"",""r01_c05"",""r02_c04"",""r02_c05"",""r03_c00"",""r04_c00""],""area_bins"":{""fair"":4,""poor"":0,""severe"":0},""fair_cells"":[""r01_c04"",""r01_c05"",""r02_c04"",""r02_c05"",""r03_c00"",""r04_c00""],""poor_cells"":[],""row_condition_profile"":[0,1,1,1,1,0,0,0],""severe_cells"":[]}"
